City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
461,Rio Pardo De Minas,BR,-15.6097,-42.5397,66.06,97,100,2.8,overcast clouds
462,Touros,BR,-5.1989,-35.4608,74.3,74,5,10.67,clear sky
463,Ostrovnoy,RU,68.0531,39.5131,15.42,83,100,28.45,overcast clouds
464,Cockburn Town,TC,21.4612,-71.1419,75.63,73,0,17.69,clear sky
465,Kantang,TH,7.4054,99.5156,90.57,47,62,13.13,broken clouds
466,Jiazi,CN,22.8779,116.067,59.94,67,100,13.51,overcast clouds
467,Darhan,MN,49.4867,105.9228,8.37,79,11,6.35,few clouds
468,Oktyabrskoye,RU,43.0645,44.7417,28.54,92,100,6.71,light snow
469,Paso De Los Toros,UY,-32.8167,-56.5167,68.52,92,100,5.03,overcast clouds
470,Awjilah,LY,29.1081,21.2869,51.01,72,0,3.22,clear sky
471,Turukhansk,RU,65.8167,87.9833,13.15,95,100,11.14,light snow
472,Lopez,PH,13.8844,122.2642,82.04,63,75,12.33,broken clouds
473,Edinet,MD,48.1681,27.305,31.42,65,100,4.9,overcast clouds
474,Raton,US,36.9034,-104.4391,26.58,73,0,6.91,clear sky
475,Sept-Iles,CA,50.2001,-66.3821,-0.94,65,100,4.0,overcast clouds
476,Senador Jose Porfirio,BR,-2.5908,-51.9542,72.86,97,100,3.31,moderate rain
477,Solnechnyy,RU,50.7214,136.6319,7.02,94,100,1.07,overcast clouds
478,El Dorado,US,38.7666,-120.5177,44.62,61,99,3.0,overcast clouds
479,Praia Da Vitoria,PT,38.7333,-27.0667,56.75,93,99,17.47,overcast clouds
480,Ucluelet,CA,48.9329,-125.5528,46.09,91,29,5.01,scattered clouds
481,Villaviciosa,ES,43.4813,-5.4357,48.99,99,100,3.0,overcast clouds
482,Feldkirchen An Der Donau,AT,48.3452,14.0513,38.59,73,75,19.57,broken clouds
483,Betong,TH,5.7743,101.0723,84.61,54,100,5.53,overcast clouds
484,Evensk,RU,61.95,159.2333,16.02,41,7,19.3,clear sky
485,Vallenar,CL,-28.5708,-70.7581,66.0,60,0,1.14,clear sky
486,Cidreira,BR,-30.1811,-50.2056,72.3,93,18,4.76,few clouds
487,Ossora,RU,59.2353,163.0719,8.33,89,100,10.18,overcast clouds
488,Jaragua,BR,-15.7569,-49.3344,68.0,92,84,2.46,broken clouds
489,Eureka,US,40.8021,-124.1637,43.99,81,100,3.18,overcast clouds
490,Atambua,ID,-9.1061,124.8925,81.73,69,83,4.65,broken clouds
491,Alibag,IN,18.6411,72.8792,82.47,51,21,5.55,few clouds
492,Maceio,BR,-9.6658,-35.7353,74.64,88,40,3.44,scattered clouds
493,Arshan,RU,46.2732,44.22,32.45,92,75,11.18,light shower snow
494,Monticello,US,45.3055,-93.7941,-1.14,77,100,4.61,overcast clouds
495,Dennery,LC,13.8996,-60.8879,77.09,69,20,10.36,few clouds
496,Farafangana,MG,-22.8167,47.8333,78.19,90,100,22.5,moderate rain
497,Vao,NC,-22.6667,167.4833,80.37,85,99,7.27,light rain
498,Myitkyina,MM,25.3833,97.4,73.11,44,100,1.88,overcast clouds
499,Kamakhyanagar,IN,20.9333,85.55,77.02,21,0,8.79,clear sky
500,Afrikanda,RU,67.4429,32.7828,12.33,91,100,15.05,light snow
501,Paltinis,RO,48.2167,26.65,39.45,68,100,3.49,overcast clouds
502,Coihaique,CL,-45.5752,-72.0662,51.75,82,0,4.61,clear sky
503,Ndjole,GA,-0.1783,10.7649,75.45,94,99,0.69,overcast clouds
504,Aykhal,RU,66.0,111.5,-16.06,100,79,5.99,broken clouds
505,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,69.46,90,95,3.71,overcast clouds
506,Visby,SE,57.6409,18.296,35.82,87,75,17.27,broken clouds
507,Pimenta Bueno,BR,-11.6725,-61.1936,70.93,98,100,1.97,overcast clouds
508,Severo-Yeniseyskiy,RU,60.3725,93.0408,18.21,92,100,10.02,overcast clouds
509,Nantucket,US,41.2835,-70.0995,32.14,93,100,20.58,light snow
510,Westport,US,41.1415,-73.3579,28.33,83,100,3.0,overcast clouds
511,Oranjestad,AW,12.524,-70.027,78.46,76,11,16.13,few clouds
512,Irbeyskoye,RU,55.6428,95.4522,26.29,80,100,11.63,overcast clouds
513,Whitewater,US,42.8336,-88.7323,7.97,94,76,9.28,broken clouds
514,Bhaderwah,IN,32.9784,75.7186,44.47,74,0,0.74,clear sky
515,Jiwani,PK,25.05,61.7417,73.72,56,0,11.5,clear sky
516,Russell,US,32.3502,-85.1999,36.12,85,100,9.6,overcast clouds
517,Dutlwe,BW,-23.9833,23.9,75.87,60,3,12.39,clear sky
518,Guilin,CN,25.2819,110.2864,56.25,49,0,5.68,clear sky
519,Shache,CN,38.4167,77.2406,30.7,30,86,2.68,overcast clouds
520,Havelock,US,34.8791,-76.9013,60.78,94,100,5.01,heavy intensity rain
521,Takhtamygda,RU,54.1,123.5667,11.17,60,30,8.77,scattered clouds
522,Bat Yam,IL,32.0231,34.7503,55.51,86,75,10.36,broken clouds
523,Ketchikan,US,55.3422,-131.6461,43.27,75,100,0.0,overcast clouds
524,Oktyabrskiy,RU,54.4815,53.471,27.21,89,100,5.53,overcast clouds
525,Fort Nelson,CA,58.8053,-122.7002,-6.99,94,100,1.52,overcast clouds
526,Manitouwadge,CA,49.1215,-85.8403,-13.23,100,89,1.36,overcast clouds
527,Valday,RU,57.9747,33.2525,11.17,94,100,9.89,overcast clouds
528,Chabahar,IR,25.2919,60.643,73.44,58,4,8.84,clear sky
529,Uyemskiy,RU,64.4743,40.8524,1.06,84,40,6.71,scattered clouds
530,Enumclaw,US,47.2043,-121.9915,45.55,89,91,5.99,overcast clouds
531,Anito,PH,12.4497,125.2886,81.23,71,38,14.81,scattered clouds
532,Bahia Blanca,AR,-38.7196,-62.2724,63.03,82,100,17.47,overcast clouds
533,Lethem,GY,3.3803,-59.7968,74.62,83,98,9.04,overcast clouds
534,Paratinga,BR,-12.6906,-43.1842,71.15,69,90,3.33,overcast clouds
535,Galveston,US,29.3669,-94.9669,34.21,81,19,8.99,few clouds
536,Mozarlandia,BR,-14.7447,-50.5706,71.83,91,92,1.95,overcast clouds
537,Partsa,RU,54.3653,42.8617,17.44,93,99,8.01,overcast clouds
538,Rock Sound,BS,24.9,-76.2,75.49,59,0,13.78,clear sky
539,Eyl,SO,7.9803,49.8164,82.11,43,3,14.61,clear sky
540,Pierre,US,44.3683,-100.351,14.86,52,0,5.01,clear sky
541,Kattivakkam,IN,13.2167,80.3167,86.09,74,99,8.43,overcast clouds
542,Nisia Floresta,BR,-6.0911,-35.2086,74.21,82,12,5.86,few clouds
543,San Juan De Abajo,MX,20.8167,-105.1833,64.78,80,0,2.19,clear sky
544,Dauphin,CA,51.1494,-100.0502,-5.66,84,100,12.66,overcast clouds
545,Raga,SS,8.4596,25.678,71.06,15,100,10.63,overcast clouds
546,Ocos,GT,14.5094,-92.1933,77.0,76,0,4.41,clear sky
547,Wanning,CN,18.8003,110.3967,67.6,83,100,12.84,overcast clouds
548,Luxor,EG,25.6989,32.6421,54.61,48,0,6.55,clear sky
549,Loandjili,CG,-4.7561,11.8578,78.44,79,99,4.34,overcast clouds
550,Turochak,RU,52.2576,87.1224,22.87,66,8,1.77,clear sky
551,Muriwai Beach,NZ,-36.8167,174.45,74.35,86,92,11.05,overcast clouds
552,Camocim,BR,-2.9022,-40.8411,75.61,91,67,7.27,broken clouds
553,Xique-Xique,BR,-10.8218,-42.7263,74.77,69,100,8.7,overcast clouds
554,Belaya Gora,RU,68.5333,146.4167,-36.58,100,71,0.56,broken clouds
555,Forest Lake,US,45.2789,-92.9852,-1.07,80,54,3.33,broken clouds
556,Auki,SB,-8.7676,160.7034,82.42,79,9,6.96,clear sky
557,Harper,LR,4.375,-7.7169,77.38,86,100,2.35,light rain
558,Cabatuan,PH,10.8794,122.486,81.57,72,96,17.36,overcast clouds
559,Mackay,AU,-21.15,149.2,84.69,69,38,20.74,scattered clouds
560,Katobu,ID,-4.9408,122.5276,90.5,52,52,3.15,broken clouds
561,Pisco,PE,-13.7,-76.2167,66.25,82,0,4.61,clear sky
562,Pudem,RU,58.3044,52.1675,21.65,92,100,9.04,overcast clouds
563,Mareeba,AU,-17.0,145.4333,77.43,85,100,2.64,overcast clouds
564,Novikovo,RU,51.1537,37.8879,10.62,95,47,5.7,scattered clouds
565,Tadine,NC,-21.55,167.8833,81.01,89,100,10.8,overcast clouds
566,Kangaatsiaq,GL,68.3065,-53.4641,1.09,87,98,8.61,overcast clouds
567,Yar-Sale,RU,66.8333,70.8333,-3.55,100,54,6.22,broken clouds
568,Tandil,AR,-37.3217,-59.1332,56.55,92,100,9.82,overcast clouds
569,Ladario,BR,-19.0047,-57.6017,73.9,90,16,0.83,few clouds
570,Doha,QA,25.2867,51.5333,76.98,29,0,6.91,clear sky
571,Korfovskiy,RU,48.2183,135.0564,0.86,91,100,3.69,overcast clouds
572,Campbellton,CA,48.0075,-66.6727,7.25,97,100,0.83,light snow
573,Danilov,RU,58.1908,40.1717,5.43,98,97,3.13,light snow
574,Faro,PT,37.0194,-7.9322,51.58,82,0,6.91,clear sky
575,Malkangiri,IN,18.35,81.9,84.51,14,63,2.93,broken clouds
576,San Juan Del Sur,NI,11.2529,-85.8705,76.75,80,14,20.76,few clouds
577,Hit,IQ,33.6416,42.8251,54.21,54,7,11.01,clear sky
578,Sabha,LY,27.0377,14.4283,48.85,35,0,6.26,clear sky
579,Beni,CD,0.5,29.4667,77.45,48,100,1.05,overcast clouds
580,Natal,BR,-5.795,-35.2094,74.05,94,20,3.44,few clouds
581,Broome,US,42.2506,-75.833,16.7,82,100,1.99,mist
582,Urengoy,RU,65.9667,78.3667,8.08,95,98,10.92,overcast clouds
583,Sinnamary,GF,5.3833,-52.95,75.83,89,47,8.84,scattered clouds
584,Deyang,CN,31.1302,104.382,43.99,85,100,4.07,overcast clouds
585,Kayes,ML,14.0,-11.0,70.47,14,0,4.09,clear sky
586,Mildura,AU,-34.2,142.15,86.07,27,33,14.41,scattered clouds
587,Cururupu,BR,-1.8283,-44.8683,73.4,97,100,3.24,overcast clouds
588,Saint-Pierre,RE,-21.3393,55.4781,89.28,55,100,4.61,overcast clouds
589,Laguna,US,38.421,-121.4238,52.77,79,0,0.0,clear sky
590,Playas,EC,-2.6333,-80.3833,74.84,85,99,7.02,light rain
591,Lavrentiya,RU,65.5833,-171.0,-10.77,91,4,8.16,clear sky
592,Nortelandia,BR,-14.4547,-56.8028,71.24,95,71,2.86,broken clouds
593,Maua,BR,-23.6678,-46.4614,71.37,92,90,5.77,overcast clouds
594,Greenville,US,35.6127,-77.3663,51.73,96,100,9.22,overcast clouds
595,Mecca,SA,21.4267,39.8261,64.62,32,0,13.47,clear sky
596,Namatanai,PG,-3.6667,152.4333,83.32,70,72,8.59,broken clouds
597,Lodja,CD,-3.4833,23.4333,76.75,69,61,3.06,broken clouds
598,Lotoshino,RU,56.2267,35.6414,13.89,96,100,5.19,overcast clouds
599,Palmerston,AU,-12.486,130.9833,87.93,73,40,13.8,scattered clouds
600,Nuuk,GL,64.1835,-51.7216,7.41,85,100,9.22,light snow
601,Griffith,US,41.5284,-87.4237,14.2,78,40,1.01,scattered clouds
602,Ribeira Brava,PT,32.65,-17.0667,63.23,64,8,6.33,clear sky
603,Tymovskoye,RU,50.8456,142.655,7.5,94,100,8.46,light snow
604,Yumen,CN,40.2833,97.2,22.23,27,100,18.63,overcast clouds
605,Krasnovishersk,RU,60.4078,57.082,18.66,94,100,3.91,light snow
606,Barcelos,PT,41.5388,-8.6151,49.28,87,88,5.14,overcast clouds
607,Kurchum,KZ,48.5722,83.6542,5.41,81,4,2.17,clear sky
608,Tomigusuku,JP,26.185,127.675,60.93,55,40,21.85,scattered clouds
609,Vaitape,PF,-16.5167,-151.75,80.89,73,84,14.72,light rain
610,Yerbogachen,RU,61.2767,108.0108,5.9,94,100,6.49,overcast clouds
611,Bandarbeyla,SO,9.4942,50.8122,78.96,56,0,9.22,clear sky
612,Rafaela,AR,-31.2503,-61.4867,65.98,68,0,1.99,clear sky
613,Quatre Cocos,MU,-20.2078,57.7625,82.09,83,100,18.54,light rain
614,Blacksburg,US,37.2296,-80.4139,29.66,79,75,6.91,broken clouds
615,Ponta Delgada,PT,37.7333,-25.6667,59.5,82,20,10.36,few clouds
616,Vila Velha,BR,-20.3297,-40.2925,75.15,96,75,5.01,broken clouds
617,Honiara,SB,-9.4333,159.95,83.44,79,54,6.44,broken clouds
618,Silvassa,IN,20.2667,73.0167,83.75,22,15,2.68,few clouds
619,Scarborough,GB,54.2797,-0.4044,41.07,83,100,10.0,overcast clouds
620,Abu Dhabi,AE,24.4667,54.3667,77.11,45,0,3.0,clear sky
621,Quelimane,MZ,-17.8786,36.8883,84.56,60,44,7.4,scattered clouds
622,Herouville-Saint-Clair,FR,49.2109,-0.3065,45.59,93,0,9.22,clear sky
623,Nouakchott,MR,18.0858,-15.9785,68.38,31,0,9.91,clear sky
624,Zunyi,CN,27.6867,106.9072,41.85,66,100,10.22,overcast clouds
625,Qurayyat,SA,31.3318,37.3428,51.98,62,5,18.57,clear sky
626,Chongwe,ZM,-15.3292,28.682,65.59,96,100,2.04,light rain
627,Saint-Louis,SN,16.3333,-15.0,69.89,10,0,9.33,clear sky
628,Gemena,CD,3.25,19.7667,77.7,26,100,3.4,overcast clouds
629,Adrar,MR,20.5022,-10.0711,59.85,14,99,9.22,overcast clouds
630,Collie,AU,-33.3667,116.15,103.62,9,0,13.56,clear sky
631,Hervey Bay,AU,-25.2986,152.8535,82.04,69,1,25.12,clear sky
632,Monchique,PT,37.3177,-8.5553,46.76,91,56,5.28,broken clouds
633,Puerto Leguizamo,CO,-0.1934,-74.7819,70.54,99,100,0.56,overcast clouds
634,Vung Tau,VN,10.346,107.0843,82.27,69,100,21.88,overcast clouds
635,Najran,SA,17.4924,44.1277,75.63,37,0,1.45,clear sky
636,Luzilandia,BR,-3.4578,-42.3703,72.66,98,100,2.59,moderate rain
637,Tomatlan,MX,19.9333,-105.25,63.21,76,0,2.08,clear sky
638,Tezu,IN,27.9167,96.1667,62.98,78,100,1.21,overcast clouds
639,Trat,TH,12.5,102.5,92.91,38,47,13.44,scattered clouds
640,Urucurituba,BR,-2.6833,-57.6667,71.11,94,94,2.24,overcast clouds
641,Sundsvall,SE,62.3913,17.3063,12.16,92,11,3.44,few clouds
642,Isangel,VU,-19.55,169.2667,78.26,88,100,10.07,overcast clouds
643,Banyo,CM,6.75,11.8167,68.65,24,24,2.77,few clouds
644,Jeremoabo,BR,-10.075,-38.4808,68.5,98,32,4.85,scattered clouds
645,Anloga,GH,5.7947,0.8973,79.38,82,4,1.36,light rain
646,Mercedes,AR,-34.6515,-59.4307,68.85,97,71,9.48,broken clouds
647,Nynashamn,SE,58.9034,17.9479,33.15,85,89,12.86,overcast clouds
648,Mpophomeni,ZA,-29.5682,30.1862,59.31,98,100,2.89,light rain
649,Samarai,PG,-10.6167,150.6667,84.54,73,100,11.25,overcast clouds
650,Arawa,PG,-6.2132,155.5367,83.44,82,73,6.24,broken clouds
651,Port-Cartier,CA,50.0334,-66.8654,-1.25,85,100,7.49,overcast clouds
652,Longjiang,CN,47.3303,123.1836,11.64,66,48,5.57,scattered clouds
653,Nong Khai,TH,17.9167,103.0833,79.38,35,98,5.64,overcast clouds
654,Pacasmayo,PE,-7.4006,-79.5714,69.96,84,96,7.81,overcast clouds
655,Sumkino,RU,58.1108,68.3244,24.6,88,100,6.58,overcast clouds
656,Takaungu,KE,-3.6837,39.8566,82.74,69,100,6.4,overcast clouds
657,Tulsipur,NP,28.131,82.2973,62.06,57,27,5.75,scattered clouds
658,Marienburg,PL,54.0359,19.0266,39.11,77,100,18.43,overcast clouds
659,Uige,AO,-7.6087,15.0613,69.76,82,18,0.58,few clouds
660,Kruisfontein,ZA,-34.0033,24.7314,68.88,66,52,12.86,broken clouds
661,Sun Valley,US,39.5963,-119.776,40.93,55,40,1.01,scattered clouds
662,Mabaruma,GY,8.2,-59.7833,73.22,88,77,1.99,broken clouds
663,Boguchany,RU,58.3814,97.4531,23.43,94,100,8.25,light snow
664,Ullapool,GB,57.8987,-5.1604,43.36,98,100,23.87,heavy intensity rain
665,Niigata,JP,37.9022,139.0236,33.75,64,75,24.16,broken clouds
666,Novita,CO,4.9551,-76.6053,72.32,98,96,1.74,light rain
667,Karratha,AU,-20.7377,116.8463,91.94,58,51,17.9,broken clouds
668,Sioux Lookout,CA,50.1001,-91.917,-18.83,100,100,2.93,overcast clouds
669,At-Bashi,KG,41.1702,75.8106,12.7,60,1,0.92,clear sky
670,Severnyy,RU,50.677,36.5532,19.44,93,100,8.95,overcast clouds
671,Hede,CN,33.7681,120.2517,37.72,26,25,14.5,scattered clouds
672,Finschhafen,PG,-6.6024,147.8681,86.18,74,61,13.62,broken clouds
673,Kamenka,RU,51.3223,42.7678,18.75,95,90,8.93,overcast clouds
674,Birao,CF,10.2849,22.7882,71.02,15,14,15.52,few clouds
675,Qingdao,CN,36.0986,120.3719,34.3,32,88,16.93,overcast clouds
676,Hermiston,US,45.8404,-119.2895,49.64,75,4,17.43,clear sky
677,Dukuhturi,ID,-6.9,109.0833,80.98,82,96,8.57,overcast clouds
678,Rusera,IN,25.75,86.0333,68.02,52,7,9.06,clear sky
679,Ewo,CG,-0.8725,14.8206,76.84,71,100,1.34,overcast clouds
680,Eydhafushi,MV,5.1033,73.0708,81.64,68,12,9.15,few clouds
681,Caravelas,BR,-17.7125,-39.2481,75.78,83,100,5.55,overcast clouds
682,Andenes,NO,69.3143,16.1194,28.38,69,92,17.27,overcast clouds
683,Deniliquin,AU,-35.5333,144.9667,81.0,20,12,11.54,few clouds
684,Ayagoz,KZ,47.9714,80.4392,13.82,77,1,7.7,clear sky
685,Minsk,BY,53.9,27.5667,22.75,96,100,12.66,light snow
686,Meulaboh,ID,4.1363,96.1285,85.53,63,75,7.85,broken clouds
687,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,70.38,95,99,3.67,overcast clouds
688,Mfou,CM,3.7159,11.6427,70.2,68,87,1.63,overcast clouds
689,Santa Maria Da Boa Vista,BR,-8.8078,-39.8256,73.99,73,22,11.95,few clouds
690,Sao Joao De Pirabas,BR,-0.7747,-47.1772,75.47,91,100,3.71,overcast clouds
